21.0530 	EXP 	P8: autoDraw = False
21.0530 	EXP 	P9: autoDraw = False
21.0530 	EXP 	P10: autoDraw = False
21.0530 	EXP 	P11: autoDraw = False
21.0530 	EXP 	P12: autoDraw = False
21.0530 	EXP 	P13: autoDraw = False
21.0530 	EXP 	P14: autoDraw = False
21.0530 	EXP 	P15: autoDraw = False
21.0530 	EXP 	ResponseWindow: autoDraw = False
21.0530 	EXP 	LeftDistractor: autoDraw = False
21.0530 	EXP 	RightDistractor: autoDraw = False
21.0530 	EXP 	P1: text = 'F'
21.0530 	EXP 	P2: text = 'V'
21.0530 	EXP 	P3: text = 'W'
21.0530 	EXP 	P4: text = 'L'
21.0530 	EXP 	P5: text = 'Y'
21.0530 	EXP 	P6: text = 'A'
21.0530 	EXP 	P7: text = 'J'
21.0530 	EXP 	P8: text = 'G'
21.0530 	EXP 	P9: text = 'K'
21.0530 	EXP 	P10: text = 'T'
21.0530 	EXP 	P11: text = 'I'
21.0530 	EXP 	P12: text = 'Z'
21.0530 	EXP 	P13: text = 'S'
21.0530 	EXP 	P14: text = 'E'
21.0530 	EXP 	P15: text = 'H'
21.0530 	EXP 	P1: color = '[-1.  1. -1.] (rgb)'
21.0530 	EXP 	P2: color = '[-1. -1.  1.] (rgb)'
21.0530 	EXP 	P3: color = '[ 1.   0.5 -1. ] (rgb)'
21.0530 	EXP 	P4: color = '[ 1.  1. -1.] (rgb)'
21.0530 	EXP 	P5: color = '[-1.  1. -1.] (rgb)'
21.0530 	EXP 	P6: color = '[-1. -1.  1.] (rgb)'
21.0530 	EXP 	P7: color = '[ 1.   0.5 -1. ] (rgb)'
21.0530 	EXP 	P8: color = '[ 1.  1. -1.] (rgb)'
21.0530 	EXP 	P9: color = '[-1.  1. -1.] (rgb)'
21.0530 	EXP 	P10: color = '[-1. -1.  1.] (rgb)'
21.0530 	EXP 	P11: color = '[ 1.   0.5 -1. ] (rgb)'
21.0530 	EXP 	P12: color = '[ 1. -1. -1.] (rgb)'
21.0530 	EXP 	P13: color = '[ 1.  1. -1.] (rgb)'
21.0530 	EXP 	P14: color = '[-1.  1. -1.] (rgb)'
21.0530 	EXP 	P15: color = '[-1. -1.  1.] (rgb)'
21.0530 	EXP 	LeftDistractor: image = 'FEAR8.bmp'
21.0530 	EXP 	RightDistractor: image = 'BLANK.bmp'
21.0530 	EXP 	fixation: autoDraw = True
21.2479 	EXP 	fixation: autoDraw = False
21.2646 	EXP 	P1: autoDraw = True
21.3145 	EXP 	P1: autoDraw = False
21.3314 	EXP 	P14: autoDraw = True
21.3813 	EXP 	P14: autoDraw = False
21.3979 	EXP 	P2: autoDraw = True
21.4490 	EXP 	P2: autoDraw = False
21.5313 	EXP 	P3: autoDraw = True
21.5812 	EXP 	P3: autoDraw = False
21.6645 	EXP 	P4: autoDraw = True
21.7145 	EXP 	P4: autoDraw = False
21.7978 	EXP 	P5: autoDraw = True
21.8479 	EXP 	P5: autoDraw = False
21.9312 	EXP 	P6: autoDraw = True
21.9811 	EXP 	P6: autoDraw = False
22.0645 	EXP 	P7: autoDraw = True
22.1144 	EXP 	P7: autoDraw = False
22.1989 	EXP 	P8: autoDraw = True
22.2477 	EXP 	P8: autoDraw = False
22.3311 	EXP 	P9: autoDraw = True
22.3812 	EXP 	P9: autoDraw = False
22.4644 	EXP 	P10: autoDraw = True
22.5153 	EXP 	P10: autoDraw = False
22.5989 	EXP 	P11: autoDraw = True
22.5989 	EXP 	LeftDistractor: autoDraw = True
22.5989 	EXP 	RightDistractor: autoDraw = True
22.6489 	EXP 	P11: autoDraw = False
22.6489 	EXP 	LeftDistractor: autoDraw = False
22.6489 	EXP 	RightDistractor: autoDraw = False
22.7320 	EXP 	P12: autoDraw = True
22.7821 	EXP 	P12: autoDraw = False
22.8651 	EXP 	P13: autoDraw = True
22.9148 	EXP 	P13: autoDraw = False
23.1311 	EXP 	P15: autoDraw = True
23.1809 	EXP 	P15: autoDraw = False
23.2324 	EXP 	ResponseWindow: autoDraw = True
23.9822 	DATA 	Keypress: m
23.9843 	EXP 	New trial (rep=0, index=4): OrderedDict([('Order', 5), ('LeftD', 'FEAR'), ('RightD', None), ('Target', 'X'), ('correctresp', 'x'), ('Lag', 2.0)])
24.0680 	EXP 	fixation: autoDraw = False
24.0680 	EXP 	P1: autoDraw = False
24.0680 	EXP 	P2: autoDraw = False
24.0680 	EXP 	P3: autoDraw = False
24.0680 	EXP 	P4: autoDraw = False
24.0680 	EXP 	P5: autoDraw = False
24.0680 	EXP 	P6: autoDraw = False
24.0680 	EXP 	P7: autoDraw = False
24.0680 	EXP 	P8: autoDraw = False
24.0680 	EXP 	P9: autoDraw = False
24.0680 	EXP 	P10: autoDraw = False
24.0680 	EXP 	P11: autoDraw = False
24.0680 	EXP 	P12: autoDraw = False
24.0680 	EXP 	P13: autoDraw = False
24.0680 	EXP 	P14: autoDraw = False
24.0680 	EXP 	P15: autoDraw = False
24.0680 	EXP 	ResponseWindow: autoDraw = False
24.0680 	EXP 	LeftDistractor: autoDraw = False
24.0680 	EXP 	RightDistractor: autoDraw = False
24.0680 	EXP 	P1: text = 'F'
